Date,Transaction_code,Details,Ref,Cheque,Debit,Credit,Balance
2020-10-14,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_12-10-2020",,nan,0.0,6242635.0,1621784760.2
2020-10-14,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_12-10-2020",,nan,0.0,12444500.0,1634229260.2
2020-10-14,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_12-10-2020",,nan,0.0,28593000.0,1662822260.2
2020-10-14,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_12-10-2020",,nan,0.0,2733670.0,1665555930.2
2020-10-14,,BFT:Fund TRF to 101-364-03 as per client instruction,,nan,1500000000.0,0.0,165555930.2
2020-10-15,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_13-10-2020",,nan,0.0,2438.0,165558368.2
2020-10-15,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_13-10-2020",,nan,0.0,6089590.0,171647958.2
2020-10-15,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_13-10-2020",,nan,0.0,13261000.0,184908958.2
2020-10-15,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_13-10-2020",,nan,0.0,29914000.0,214822958.2
2020-10-15,,"BFT:Trf of BRTA-Supplementary Duty, Collection",,nan,0.0,2666235.0,217489193.2
2020-10-18,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_14-10-2020",,nan,0.0,281.0,217489474.2
2020-10-18,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_14-10-2020",,nan,0.0,5995383.0,223484857.2
2020-10-18,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_14-10-2020",,nan,0.0,14591000.0,238075857.2
2020-10-18,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_14-10-2020",,nan,0.0,28432500.0,266508357.2
2020-10-18,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_14-10-2020",,nan,0.0,2768561.0,269276918.2
2020-10-19,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_15-10-2020",,nan,0.0,4223.0,269281141.2
2020-10-19,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_15-10-2020",,nan,0.0,5700503.0,274981644.2
2020-10-19,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_15-10-2020",,nan,0.0,10874000.0,285855644.2
2020-10-19,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_15-10-2020",,nan,0.0,26357000.0,312212644.2
2020-10-19,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_15-10-2020",,nan,0.0,2597824.0,314810468.2
2020-10-20,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_18-10-2020",,nan,0.0,2188.0,314812656.2
2020-10-20,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_18-10-2020",,nan,0.0,7689005.0,322501661.2
2020-10-20,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_18-10-2020",,nan,0.0,13687500.0,336189161.2
2020-10-20,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_18-10-2020",,nan,0.0,36532000.0,372721161.2
2020-10-20,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_18-10-2020",,nan,0.0,3307559.0,376028720.2
2020-10-21,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_19-10-2020",,nan,0.0,4062.0,376032782.2
2020-10-21,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_19-10-2020",,nan,0.0,4923037.0,380955819.2
2020-10-21,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_19-10-2020",,nan,0.0,9185000.0,390140819.2
2020-10-21,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_19-10-2020",,nan,0.0,27972000.0,418112819.2
2020-10-21,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_19-10-2020",,nan,0.0,2299170.0,420411989.2
2020-10-22,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_20-10-2020",,nan,0.0,2621.0,420414610.2
2020-10-22,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_20-10-2020",,nan,0.0,6028931.0,426443541.2
2020-10-22,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_20-10-2020",,nan,0.0,11808000.0,438251541.2
2020-10-22,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_20-10-2020",,nan,0.0,29505500.0,467757041.2
2020-10-22,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_20-10-2020",,nan,0.0,2888583.0,470645624.2
2020-10-25,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_21-10-2020",,nan,0.0,745.0,470646369.2
2020-10-25,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_21-10-2020",,nan,0.0,5317114.0,475963483.2
2020-10-25,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_21-10-2020",,nan,0.0,10343000.0,486306483.2
2020-10-25,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_21-10-2020",,nan,0.0,25967000.0,512273483.2
2020-10-25,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_21-10-2020",,nan,0.0,2662283.0,514935766.2
2020-10-25,,[BEFTN] 260275350250286-OCE Trans. PPD to [BRACBANK LTD.] [GULSHAN BRANCH]  AC/No.1501100131858001 [ GREEN DELTA INSURANCE ]SL:1196655 - FUND TRF,,nan,94846.0,0.0,514840920.2
2020-10-27,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_22-10-2020",,nan,0.0,437.0,514841357.2
2020-10-27,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_22-10-2020",,nan,0.0,4723645.0,519565002.2
2020-10-27,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_22-10-2020",,nan,0.0,9859000.0,529424002.2
2020-10-27,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_22-10-2020",,nan,0.0,24953000.0,554377002.2
2020-10-27,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_22-10-2020",,nan,0.0,2302994.0,556679996.2
2020-10-28,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_25-10-2020",,nan,0.0,2472.0,556682468.2
2020-10-28,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_25-10-2020",,nan,0.0,6073964.0,562756432.2
2020-10-28,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_25-10-2020",,nan,0.0,11908500.0,574664932.2
2020-10-28,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_25-10-2020",,nan,0.0,29448000.0,604112932.2
2020-10-28,,"BFT:Trf of BRTA-Supplementary Duty, Collection",,nan,0.0,2849626.0,606962558.2
2020-10-29,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_27-10-2020",,nan,0.0,1945.0,606964503.2
2020-10-29,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_27-10-2020",,nan,0.0,6647173.0,613611676.2
2020-10-29,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_27-10-2020",,nan,0.0,14294000.0,627905676.2
2020-10-29,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_27-10-2020",,nan,0.0,34579500.0,662485176.2
2020-10-29,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_27-10-2020",,nan,0.0,3360167.0,665845343.2
2020-11-01,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_28-10-2020",,nan,0.0,2911.0,665848254.2
2020-11-01,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_28-10-2020",,nan,0.0,6714437.0,672562691.2
2020-11-01,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_28-10-2020",,nan,0.0,12982000.0,685544691.2
2020-11-01,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_28-10-2020",,nan,0.0,31235500.0,716780191.2
2020-11-01,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_28-10-2020",,nan,0.0,2920831.0,719701022.2
2020-11-02,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_29-10-2020",,nan,0.0,34.0,719701056.2
2020-11-02,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_29-10-2020",,nan,0.0,5550892.0,725251948.2
2020-11-02,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_29-10-2020",,nan,0.0,11917500.0,737169448.2
2020-11-02,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_29-10-2020",,nan,0.0,28566500.0,765735948.2
2020-11-02,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_29-10-2020",,nan,0.0,2544525.0,768280473.2
2020-11-03,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_01-11-2020",,nan,0.0,8995.0,768289468.2
2020-11-03,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_01-11-2020",,nan,0.0,6473163.0,774762631.2
2020-11-03,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_01-11-2020",,nan,0.0,13680500.0,788443131.2
2020-11-03,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_01-11-2020",,nan,0.0,30149000.0,818592131.2
2020-11-03,,"BFT:Trf of BRTA-Supplementary Duty, Collection",,nan,0.0,2739208.0,821331339.2
2020-11-03,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :03/11/2020",,nan,0.0,529.0,821331868.2
2020-11-04,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_02-11-2020",,nan,0.0,3606.0,821335474.2
2020-11-04,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_02-11-2020",,nan,0.0,5553165.0,826888639.2
2020-11-04,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_02-11-2020",,nan,0.0,10072500.0,836961139.2
2020-11-04,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_02-11-2020",,nan,0.0,27420000.0,864381139.2
2020-11-04,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_02-11-2020",,nan,0.0,2471527.0,866852666.2
2020-11-05,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_03-11-2020",,nan,0.0,635.0,866853301.2
2020-11-05,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_03-11-2020",,nan,0.0,5671142.0,872524443.2
2020-11-05,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_03-11-2020",,nan,0.0,12816500.0,885340943.2
2020-11-05,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_03-11-2020",,nan,0.0,26845000.0,912185943.2
2020-11-05,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_03-11-2020",,nan,0.0,2662440.0,914848383.2
2020-11-05,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :05/11/2020",,nan,0.0,713.0,914849096.2
2020-11-08,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_04-11-2020",,nan,0.0,571.0,914849667.2
2020-11-08,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_04-11-2020",,nan,0.0,5273332.0,920122999.2
2020-11-08,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_04-11-2020",,nan,0.0,11670500.0,931793499.2
2020-11-08,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_04-11-2020",,nan,0.0,26726000.0,958519499.2
2020-11-08,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_04-11-2020",,nan,0.0,2302082.0,960821581.2
2020-11-08,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :08/11/2020",,nan,0.0,1219.0,960822800.2
2020-11-09,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_05-11-2020",,nan,0.0,5114073.0,965936873.2
2020-11-09,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_05-11-2020",,nan,0.0,12505000.0,978441873.2
2020-11-09,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_05-11-2020",,nan,0.0,27832500.0,1006274373.2
2020-11-09,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_05-11-2020",,nan,0.0,2343061.0,1008617434.2
2020-11-09,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :09/11/2020",,nan,0.0,529.0,1008617963.2
2020-11-10,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_08-11-2020",,nan,0.0,6600371.0,1015218334.2
2020-11-10,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_08-11-2020",,nan,0.0,14443500.0,1029661834.2
2020-11-10,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_08-11-2020",,nan,0.0,31558500.0,1061220334.2
2020-11-10,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_08-11-2020",,nan,0.0,2702622.0,1063922956.2
2020-11-10,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :10/11/2020",,nan,0.0,1058.0,1063924014.2
2020-11-11,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_09-11-2020",,nan,0.0,5593267.0,1069517281.2
2020-11-11,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_09-11-2020",,nan,0.0,11978000.0,1081495281.2
2020-11-11,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_09-11-2020",,nan,0.0,29451500.0,1110946781.2
2020-11-11,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_09-11-2020",,nan,0.0,2270029.0,1113216810.2
2020-11-11,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :11/11/2020",,nan,0.0,851.0,1113217661.2
2020-11-12,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_10-11-2020",,nan,0.0,5557471.0,1118775132.2
2020-11-12,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_10-11-2020",,nan,0.0,13146500.0,1131921632.2
2020-11-12,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_10-11-2020",,nan,0.0,28205000.0,1160126632.2
2020-11-12,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_10-11-2020",,nan,0.0,2307470.0,1162434102.2
2020-11-12,,BFT:Fund TRF to 101-364-03 as per client instruction,,nan,1000000000.0,0.0,162434102.2
2020-11-12,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,",,nan,0.0,460.0,162434562.2
2020-11-15,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_11-11-2020",,nan,0.0,2921.0,162437483.2
2020-11-15,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_11-11-2020",,nan,0.0,5184036.0,167621519.2
2020-11-15,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_11-11-2020",,nan,0.0,11830500.0,179452019.2
2020-11-15,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_11-11-2020",,nan,0.0,27625500.0,207077519.2
2020-11-15,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_11-11-2020",,nan,0.0,2313183.0,209390702.2
2020-11-15,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :15/11/2020",,nan,0.0,1242.0,209391944.2
2020-11-16,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_12-11-2020",,nan,0.0,2188.0,209394132.2
2020-11-16,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_12-11-2020",,nan,0.0,4665619.0,214059751.2
2020-11-16,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_12-11-2020",,nan,0.0,10583500.0,224643251.2
2020-11-16,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_12-11-2020",,nan,0.0,25789500.0,250432751.2
2020-11-16,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_12-11-2020",,nan,0.0,2019947.0,252452698.2
2020-11-16,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :16/11/2020",,nan,0.0,1817.0,252454515.2
2020-11-17,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_15-11-2020",,nan,0.0,891.0,252455406.2
2020-11-17,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_15-11-2020",,nan,0.0,6322124.0,258777530.2
2020-11-17,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_15-11-2020",,nan,0.0,11754000.0,270531530.2
2020-11-17,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_15-11-2020",,nan,0.0,32693000.0,303224530.2
2020-11-17,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_15-11-2020",,nan,0.0,2551380.0,305775910.2
2020-11-17,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :17/11/2020",,nan,0.0,265.0,305776175.2
2020-11-18,,"BFT:Trf of BRTA-Current Year VAT, Collection",,nan,0.0,6333498.0,312109673.2
2020-11-18,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_16-11-2020",,nan,0.0,13931000.0,326040673.2
2020-11-18,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_16-11-2020",,nan,0.0,29965500.0,356006173.2
2020-11-18,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_16-11-2020",,nan,0.0,2534182.0,358540355.2
2020-11-18,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :18/11/2020",,nan,0.0,1587.0,358541942.2
2020-11-19,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_17-11-2020",,nan,0.0,642.0,358542584.2
2020-11-19,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_17-11-2020",,nan,0.0,5189199.0,363731783.2
2020-11-19,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_17-11-2020",,nan,0.0,10356000.0,374087783.2
2020-11-19,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_17-11-2020",,nan,0.0,30209500.0,404297283.2
2020-11-19,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_17-11-2020",,nan,0.0,2216139.0,406513422.2
2020-11-19,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :19/11/2020",,nan,0.0,794.0,406514216.2
2020-11-22,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_18-11-2020",,nan,0.0,1115.0,406515331.2
2020-11-22,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_18-11-2020",,nan,0.0,5348365.0,411863696.2
2020-11-22,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_18-11-2020",,nan,0.0,10195000.0,422058696.2
2020-11-22,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_18-11-2020",,nan,0.0,27001000.0,449059696.2
2020-11-22,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_18-11-2020",,nan,0.0,2205799.0,451265495.2
2020-11-22,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :22/11/2020",,nan,0.0,265.0,451265760.2
2020-11-23,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_19-11-2020",,nan,0.0,284.0,451266044.2
2020-11-23,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_19-11-2020",,nan,0.0,4797154.0,456063198.2
2020-11-23,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_19-11-2020",,nan,0.0,12009000.0,468072198.2
2020-11-23,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_19-11-2020",,nan,0.0,24521500.0,492593698.2
2020-11-23,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_19-11-2020",,nan,0.0,1899825.0,494493523.2
2020-11-23,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :23/11/2020",,nan,0.0,915.0,494494438.2
2020-11-24,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_22-11-2020",,nan,0.0,2188.0,494496626.2
2020-11-24,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_22-11-2020",,nan,0.0,6927242.0,501423868.2
2020-11-24,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_22-11-2020",,nan,0.0,12354500.0,513778368.2
2020-11-24,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_22-11-2020",,nan,0.0,31958000.0,545736368.2
2020-11-24,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_22-11-2020",,nan,0.0,2581520.0,548317888.2
2020-11-24,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :24/11/2020",,nan,0.0,1237.0,548319125.2
2020-11-25,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_23-11-2020",,nan,0.0,6035846.0,554354971.2
2020-11-25,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_23-11-2020",,nan,0.0,12209500.0,566564471.2
2020-11-25,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_23-11-2020",,nan,0.0,29175500.0,595739971.2
2020-11-25,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_23-11-2020",,nan,0.0,2244524.0,597984495.2
2020-11-26,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_24-11-2020",,nan,0.0,5597871.0,603582366.2
2020-11-26,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_24-11-2020",,nan,0.0,12037000.0,615619366.2
2020-11-26,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_24-11-2020",,nan,0.0,26651000.0,642270366.2
2020-11-26,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_24-11-2020",,nan,0.0,2038888.0,644309254.2
2020-11-26,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :26/11/2020",,nan,0.0,230.0,644309484.2
2020-11-29,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_25-11-2020",,nan,0.0,5619093.0,649928577.2
2020-11-29,,"BFT:Trf of BRTA-Advance Income Tax (Companies),",,nan,0.0,11518500.0,661447077.2
2020-11-29,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_25-11-2020",,nan,0.0,27112500.0,688559577.2
2020-11-29,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_25-11-2020",,nan,0.0,2184984.0,690744561.2
2020-11-29,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :29/11/2020",,nan,0.0,460.0,690745021.2
2020-11-30,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_26-11-2020",,nan,0.0,3946.0,690748967.2
2020-11-30,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_26-11-2020",,nan,0.0,5140820.0,695889787.2
2020-11-30,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_26-11-2020",,nan,0.0,11656500.0,707546287.2
2020-11-30,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_26-11-2020",,nan,0.0,26906500.0,734452787.2
2020-11-30,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_26-11-2020",,nan,0.0,1840733.0,736293520.2
2020-11-30,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :30/11/2020",,nan,0.0,1702.0,736295222.2
2020-12-01,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_29-11-2020",,nan,0.0,32090.0,736327312.2
2020-12-01,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_29-11-2020",,nan,0.0,6883033.0,743210345.2
2020-12-01,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_29-11-2020",,nan,0.0,14715570.0,757925915.2
2020-12-01,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_29-11-2020",,nan,0.0,32187500.0,790113415.2
2020-12-01,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_29-11-2020",,nan,0.0,2452293.0,792565708.2
2020-12-02,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_30-11-2020",,nan,0.0,5147889.0,797713597.2
2020-12-02,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_30-11-2020",,nan,0.0,10229500.0,807943097.2
2020-12-02,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_30-11-2020",,nan,0.0,24438500.0,832381597.2
2020-12-02,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_30-11-2020",,nan,0.0,1963486.0,834345083.2
2020-12-02,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :02/12/2020",,nan,0.0,1472.0,834346555.2
2020-12-03,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_01-12-2020",,nan,0.0,2188.0,834348743.2
2020-12-03,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_01-12-2020",,nan,0.0,4277670.0,838626413.2
2020-12-03,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_01-12-2020",,nan,0.0,9284500.0,847910913.2
2020-12-03,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_01-12-2020",,nan,0.0,16800000.0,864710913.2
2020-12-03,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_01-12-2020",,nan,0.0,1583119.0,866294032.2
2020-12-06,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_02-12-2020",,nan,0.0,284.0,866294316.2
2020-12-06,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_02-12-2020",,nan,0.0,5096788.0,871391104.2
2020-12-06,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_02-12-2020",,nan,0.0,12574500.0,883965604.2
2020-12-06,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_02-12-2020",,nan,0.0,21423000.0,905388604.2
2020-12-06,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_02-12-2020",,nan,0.0,1781222.0,907169826.2
2020-12-06,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :06/12/2020",,nan,0.0,460.0,907170286.2
2020-12-07,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_03-12-2020",,nan,0.0,5493.0,907175779.2
2020-12-07,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_03-12-2020",,nan,0.0,5081697.0,912257476.2
2020-12-07,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_03-12-2020",,nan,0.0,11511500.0,923768976.2
2020-12-07,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_03-12-2020",,nan,0.0,20842500.0,944611476.2
2020-12-07,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_03-12-2020",,nan,0.0,1966355.0,946577831.2
